Sha,Message,Predicted Label,Reasoning,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Has Added Files,Has Deleted Files,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,Is Weekend,Actual Label
c9365d58af244d936f4241cb3bdc9c96e66df38d,update docker file,False,Updating Dockerfiles typically pertains to configuration or deployment changes rather than fixing bugs in existing code.,dotnetinteractive,c9b91b42372d3b80c2ac6d54490db7b906291e90,,False,10,2020-03-24 11:31:30-04:00,14,2020-03-24 15:43:18,0,1,1,0,0,74,0,2,2,False,False,Tuesday,March,1,2020,11,Morning,False,
6e7f9cbf7386d6c9822eba936dca454a2dfa7b2f,update gitignore,False,Updating the .gitignore file is usually related to version control settings rather than fixing a bug in code.,dotnetinteractive,960beca13a6bbbfecf4377f0922d8692a2c89582,,False,10,2021-03-04 10:30:56-05:00,14,2021-03-05 02:02:33,0,1,1,0,0,389,3,4,1,False,False,Thursday,March,1,2021,10,Morning,False,
c4ba2d1bf1f20cd1d5385a929881a35c786bbade,Update dependencies from https://github.com/dotnet/arcade build 20200219.14 (#180),False,Updating dependencies often means improving the codebase but is not specifically a bug fix.,dotnetinteractive,f5faed8fda6da8ae87b5e30979886df09698273c,,False,16,2020-02-20 09:37:13-05:00,2,2020-02-20 14:37:13,1,5,4,1,0,567,61,77,16,True,False,Thursday,February,1,2020,9,Morning,False,
60c72905cdee3b466cd594c584b53c42daf58148,rename methods,False,Renaming methods is typically related to code readability or refactoring and does not inherently indicate a bug fix.,dotnetinteractive,35da0d597b59fd5e82cfeda2fe821db37dab0b8a,,False,10,2020-06-26 18:51:15-04:00,14,2020-06-26 23:18:07,0,2,2,0,0,856,0,4,4,False,False,Friday,June,2,2020,18,Afternoon,False,
5beac87535a90821639deff40c7443cea9cec4e3,group by area (#2135),False,Grouping data by an attribute is commonly used for organizing reports or analysis and doesn't necessarily fix a bug.,dotnetinteractive,2724b832bdbb4076e6326956157f6f5444d15e3b,,False,10,2022-07-08 12:14:13-04:00,2,2022-07-08 16:14:13,1,1,1,0,0,84,63,63,0,False,False,Friday,July,3,2022,12,Morning,False,
b92284308dbff96e148b9ca10a109a99874dac7d,wip,False,"WIP stands for 'Work In Progress', indicating ongoing development rather than a fix for a known issue.",dotnetinteractive,fe41210ece9df6d400ae66ef7addce91adc7a493,,False,10,2020-02-25 11:10:56-05:00,14,2020-02-28 20:50:03,0,3,2,1,0,208,34,36,2,True,False,Tuesday,February,1,2020,11,Morning,False,
8e72f2207e36a8ae9149e442fbb914d2ad4ae197,wip,False,abbreviation for 'work in progress' suggests it is unrelated to fixing bugs,dotnetinteractive,ae0bd315b4c51a5acdc017fc3bcef6e4a2882da1,,False,6,2023-02-08 16:26:56-05:00,14,2023-04-24 15:50:44,0,1,1,0,0,617,26,26,0,False,False,Wednesday,February,1,2023,16,Afternoon,False,
906ab52c9ee6c7db12ff3eeb84b1e03b17b3a618,Getting started with piece,False,Soft language possibly indicating initiation of work without specifying the nature as bug fix,dotnetinteractive,e29e2ddbd4d2384571cdf75835644cd1980a85e3,,False,5,2019-05-03 16:14:57-04:00,5,2019-05-03 20:14:57,0,1,1,0,0,71,32,34,2,False,False,Friday,May,2,2019,16,Afternoon,False,
9427a5de875aad901af01cb2259945df78d6b215,update System.Security.Cryptography.Xml package,False,"The commit message indicates an update, which typically does not fix a bug but ensures compatibility with the latest version.",dotnetinteractive,9cbc32f5e667ded5b3b64bdc219d59a8a8ddfe0f,,False,8,2022-10-24 12:50:06-04:00,14,2022-10-24 19:49:30,0,6,6,0,0,284,6,7,1,False,False,Monday,October,4,2022,12,Morning,False,
ff780a51000fd987c0307b4abbdc9d8cbae670d2,specialise tests,False,Specializing in testing may improve the codebase but doesn't directly fix specific bugs,dotnetinteractive,850bbfcbc10180fac81de12a38544347f6e85629,,False,10,2020-04-09 14:23:22-04:00,14,2020-04-09 19:23:29,0,7,5,2,0,453,82,94,12,True,False,Thursday,April,2,2020,14,Afternoon,False,
01b965753eda8587f2c0bdf460d9e48e5d92e58b,ProxyKernelNameDirectiveNode extends KernelNameDirectiveNode and ProxyKernel delegates that handlign to base class.,False,"This statement describes a design pattern where one class (Proxy) handles operations by forwarding them to another class (base), which is common in object-oriented programming and does not indicate fixing a bug.",dotnetinteractive,8a2d783a738b26008c55c3df699fbdb333e783ca,,False,10,2021-05-17 15:07:33-04:00,14,2021-06-02 23:49:15,0,3,3,0,0,406,15,31,16,False,False,Monday,May,2,2021,15,Afternoon,False,
8752de2afe4e6efc10bbf00e6d3dcc1203024209,Upgrade dotnet sdk,False,Upgrading SDK doesn't directly imply fixing a bug in the codebase itself; it might improve tooling or compatibility.,dotnetinteractive,daf513a89c5fb2462aeca94581e99de78bf235f5,,False,28,2020-06-26 10:23:55-04:00,14,2020-06-26 16:20:10,0,1,1,0,0,48,0,1,1,False,False,Friday,June,2,2020,10,Morning,False,
d5e46c2bfb4c68db961d0084af79a64d780e9907,clean version in json,False,The phrase is too vague and does not indicate any specific change related to fixing bugs,dotnetinteractive,0975f77e1569c75a3b94ffc5db271e9f5238a9fd,,False,10,2021-08-12 16:46:12-04:00,14,2021-08-18 16:48:46,0,1,1,0,0,74,0,1,1,False,False,Thursday,August,3,2021,16,Afternoon,False,
e4e313165d1573bfbaa00a07d569012a955b40ef,lock tool version,False,The term 'lock tool' is too vague and doesn't directly indicate a bugfix; it could be related to feature enhancement or issue management.,dotnetinteractive,0512fe0a05f5a99419a543463ee68233a3c60371,,False,8,2021-09-09 18:03:10-04:00,8,2021-09-10 00:01:00,0,2,2,0,0,944,0,2,2,False,False,Thursday,September,3,2021,18,Afternoon,False,
6b6126a9d8aee67ed06a98bd2c1e735bcfcd19b7,Update kernels-overview.md,False,Updating documentation does not directly relate to fixing bugs in the codebase,dotnetinteractive,2211408b8360f8bbe0f7bc01cfc4517c6b60de20,,False,6,2020-08-03 22:53:03-04:00,2,2020-08-04 02:53:03,0,1,1,0,0,59,1,2,1,False,False,Monday,August,3,2020,22,Evening,False,
5ef2520e22325fe23f021b0ba6549ddb7bb4cf97,event namespace configurable,False,Configurability of an event namespace typically implies enhancement or feature expansion rather than fixing bugs.,dotnetinteractive,1485fabdd8a9d0808ff6cf3c94dbe1a5014d76bc,,False,10,2020-06-10 11:12:13-04:00,14,2020-06-10 16:13:55,0,2,2,0,0,719,9,12,3,False,False,Wednesday,June,2,2020,11,Morning,False,
e991bc71a2d05bc7ca48192f442cb70aa67f0641,update js,False,Unclear if the update is addressing an issue or simply upgrading functionality,dotnetinteractive,841ce23ba8af9bfb493bc02ef84103a54358d887,,False,10,2023-07-06 06:39:37-04:00,14,2023-07-11 23:14:34,0,8,8,0,0,60225,223,822,599,False,False,Thursday,July,3,2023,6,Night,False,
f094365a2273262082e5f5fc1d7ddfa4523d22af,"only register interactive command in vscode, not ads",False,The commit message suggests an enhancement excluding advertisements,dotnetinteractive,9164923c7eaa53fd5d18f77a623842ec98d62ae1,,False,8,2022-03-10 19:41:42-05:00,8,2022-03-11 21:31:24,0,5,5,0,0,1009,23,43,20,False,False,Thursday,March,1,2022,19,Evening,False,
3491cd2a7cd24c8eac448bebd073bdee15d46958,Magic command help (#165),False,The phrase suggests searching for help which does not imply fixing bugs,dotnetinteractive,3823d55b1fed5172cd3172d772584f31961378ed,,False,6,2020-02-14 10:04:33-05:00,2,2020-02-14 15:04:33,1,18,17,1,0,3940,132,259,127,True,False,Friday,February,1,2020,10,Morning,False,
685404f0383bf19a9aeb1cb8c4963f199cbd8e59,Support stdin channel,False,Adding support for an input seems related to functionality enhancement rather than fixing a bug.,dotnetinteractive,4b31febfbdeadac9277697822f056cee06eaf224,,False,20,2020-01-31 17:49:44-05:00,14,2020-02-11 14:49:51,0,10,6,4,0,689,164,179,15,True,False,Friday,January,1,2020,17,Afternoon,False,
c0b7a45140e22733960cae1bc1bd016e940cff7b,Merge pull request #521 from KevinRansom/tuesday,False,The description alone does not indicate a bugfix; context is needed,dotnetinteractive,e0ebd75cfc6493b13dad478ee6c0ddbbdd53fb31,746cc33f3f90186e60a9aa49ff30ad844f87bc2b,True,10,2019-10-14 10:35:29-04:00,2,2019-10-14 14:35:29,1,5,5,0,0,2022,28,32,4,False,False,Monday,October,4,2019,10,Morning,False,
9fb48c70a79c78b9b95a9860b4a1f7edce598768,get latest .NET Interactive,False,The commit message indicates retrieving updated code rather than fixing an existing issue,dotnetinteractive,2970ab61efc82c4055baa1cca858521aa48c884e,,False,10,2021-02-08 19:38:03-05:00,14,2021-02-09 01:56:46,0,1,1,0,0,302,0,2,2,False,False,Monday,February,1,2021,19,Evening,False,
f164a6024f39013461da32b79f496f73f13d133f,add reference to fsharp.core (new vs needs to load fsharp.core.xml),False,Adding references is typically not a bug fix but rather an enhancement for functionality.,dotnetinteractive,039c0343a98b2a7b0f7b8ed9dbdf2fa3f158c061,,False,10,2021-03-15 22:02:57-04:00,14,2021-03-18 22:43:52,0,1,1,0,0,58,1,1,0,False,False,Monday,March,1,2021,22,Evening,False,
dc65dd66ac5e210fcf86717be0dc47d7a8a27d76,enable builds for feature/* branches,False,The commit message refers to an enabling action for a pattern in branch names which is likely related to versioning or workflow configuration rather than fixing code issues.,dotnetinteractive,acfa62330ec37b9ebe6aa16ed1e98256f404f066,,False,8,2019-05-30 17:30:46-04:00,2,2019-05-30 21:30:46,0,1,1,0,0,164,2,2,0,False,False,Thursday,May,2,2019,17,Afternoon,False,
b88d3cb1c913dd57ce990ec6ac7112be860c4fe3,update tool version,False,Updating tool versions is typically for compatibility or security rather than fixing existing code bugs.,dotnetinteractive,8afa87f45f12e958a6447ad7fec291b7683b2301,,False,14,2020-09-08 13:39:23-04:00,14,2020-09-09 19:41:40,0,1,1,0,0,275,0,1,1,False,False,Tuesday,September,3,2020,13,Afternoon,False,
6e91ca9246a054bba38bd06e13cdb067582011ee,more tests,False,Adding tests is generally related to improving code quality and does not directly indicate fixing an existing bug,dotnetinteractive,db627bd7c86c340d6b0f1ac5bba6d680c49ff574,,False,14,2023-01-27 11:15:33-05:00,14,2023-01-30 17:14:12,0,2,2,0,0,787,85,102,17,False,False,Friday,January,1,2023,11,Morning,False,
25bc7960aa5f71b71c8807cdde76aa3a7f8166ec,add spec as docs,False,Adding documentation does not address previous issues or bugs.,dotnetinteractive,55e0810ce8a8904ad2c36f238be2040d8957b881,,False,32,2020-08-10 15:39:16-04:00,14,2020-08-10 21:52:50,0,1,0,1,0,81,81,81,0,True,False,Monday,August,3,2020,15,Afternoon,False,
d2f6d5090defada41cc20f3fb0eff878c26d36a8,increase timeout,False,Increasing timeout is typically related to performance improvement or error handling but does not directly indicate fixing a bug.,dotnetinteractive,1c8e8b63583b4aaf64a012e49f98f270f8931343,,False,6,2020-12-04 15:08:01-05:00,14,2020-12-07 18:36:21,0,1,1,0,0,337,1,1,0,False,False,Friday,December,4,2020,15,Afternoon,False,
ca383f1eb8d5fbd24f79e67c55204622536a786f,clear csproj,False,Clearing project files may be for cleanup but does not fix a specific issue,dotnetinteractive,770cb0b74d02e3edb097ac726df5a9078fb55cbb,,False,10,2023-09-25 17:30:18-04:00,14,2023-09-25 23:21:09,0,1,1,0,0,45,-4,0,4,False,False,Monday,September,3,2023,17,Afternoon,False,
aadf01319e75641c48de101ab8fb3ba8054be833,fix browser project,False,The description is too vague; does not specify if fixing bugs or features,dotnetinteractive,e30b5086e838c07b751baa8dcae71209cb05580e,,False,10,2022-01-14 12:20:03-05:00,14,2022-02-02 01:13:58,0,10,10,0,0,1550,-4,57,61,False,False,Friday,January,1,2022,12,Morning,False,
64f32b8a45871183fcbf4d081d549a40c92233b2,add package,False,Adding packages is typically for extending functionality or updating dependencies,dotnetinteractive,1d9efcde371f3f4f8bc1697c81a4dd06cc0789d9,,False,10,2022-04-19 18:30:18-04:00,14,2022-04-20 00:16:57,0,1,1,0,0,181,1,1,0,False,False,Tuesday,April,2,2022,18,Afternoon,False,
e13644904464fc86de82dbcccaf34fa57e726a0d,powershell test,False,Powershell 'test' command typically does not fix bugs unless specified in further context.,dotnetinteractive,dded462f6a2e34281be0ee737b5c0462a421bc35,,False,10,2022-11-18 04:48:26-05:00,14,2022-11-18 17:22:54,0,1,1,0,0,300,31,35,4,False,False,Friday,November,4,2022,4,Night,False,
29af418b77824ff7b7240ed877a5536aff8d59ea,password object support,False,Supporting an object in code does not necessarily imply fixing a bug; it could be related to adding functionality or features.,dotnetinteractive,0566d6b66d2456a22982adcd98576456d3f89a0a,,False,10,2020-02-11 08:48:46-05:00,14,2020-02-11 14:49:51,0,6,5,1,0,973,80,88,8,True,False,Tuesday,February,1,2020,8,Morning,False,
33ceaa1e8d426ee03d7bc4b74a7a060e981910de,Register new handler.,False,"Registration of handlers is typically related to feature development or refactoring, rather than fixing bugs.",dotnetinteractive,3e188d215bccba29781f353c3f5e0607c1c355cd,,False,54,2022-09-29 15:42:35-04:00,14,2022-09-29 23:07:39,0,4,4,0,0,561,11,37,26,False,False,Thursday,September,3,2022,15,Afternoon,False,
7f9d275122e78708ed691501d61454d7b825a05b,update api,False,Updating an API typically involves adding features or improving functionality rather than fixing bugs unless specified otherwise,dotnetinteractive,169eff411fff3bd7f9edad414be610a98fd52b28,,False,10,2020-05-21 14:34:13-04:00,14,2020-05-21 19:33:05,0,3,3,0,0,2435,93,110,17,False,False,Thursday,May,2,2020,14,Afternoon,False,
5ae554c0877bbcbfd7fe09678cd0cb55a34f2d2d,add support for convention based formatters,False,The commit appears to implement a new feature rather than addressing an existing code issue.,dotnetinteractive,8999f9c41f96a08b6785aa6246b01fa517365ead,,False,6,2022-06-07 17:01:09-04:00,14,2022-06-08 07:09:13,0,9,6,3,0,2040,180,914,734,True,False,Tuesday,June,2,2022,17,Afternoon,False,
9dc101cfa98257f3111175192ec32f08d63d962e,Update dependencies from https://github.com/dotnet/arcade build 20200330.5,False,Updating dependencies typically does not fix a known bug but ensures the application has up-to-date libraries.,dotnetinteractive,8b39c0b5d8cb71b78af766651450c604f218341a,,False,23,2020-03-31 08:18:45-04:00,14,2020-03-31 14:21:47,0,11,11,0,0,1428,77,130,53,False,False,Tuesday,March,1,2020,8,Morning,False,
efe6fbac155ad7c6f80d3dbeb94678e1a2d5499e,refactor workspace setup functions,False,"Refactoring generally improves code quality, but does not directly fix a bug.",dotnetinteractive,301dacfdd8af34586def0722a08452bab6393bc9,,False,10,2019-06-06 05:19:31-04:00,14,2019-06-06 19:52:55,0,8,7,1,0,1898,48,122,74,True,False,Thursday,June,2,2019,5,Night,False,
d9363b0efa6caf348749eae8ee8e6e2b0fd3b4a3,Update Dockerfile,False,Updating the Dockerfile is often related to configuration or environment setup rather than fixing bugs in code.,dotnetinteractive,8da9489246d059f5cd3f8af95a0af66a72475bd3,,False,10,2020-06-18 03:27:47-04:00,2,2020-06-18 07:27:47,0,1,1,0,0,76,0,1,1,False,False,Thursday,June,2,2020,3,Night,False,
35389b8c9bf63a79ee14287c61b2cf5dcd93e1f4,kernelinfo carries information on kernel type (#2716),False,"This statement merely provides an update status about a repository's content, without indicating any intent to address or fix a bug.",dotnetinteractive,5f32e8721d360e01b2ecaa284cecfda9f3471ec9,,False,10,2023-02-10 13:57:27-05:00,2,2023-02-10 18:57:27,1,19,19,0,0,7232,49,234,185,False,False,Friday,February,1,2023,13,Afternoon,False,
16945aa13c2296b96acc7d02fb4e60b1f3048746,add powershell demo,False,Demonstrating PowerShell usage doesn't imply fixing existing bugs,dotnetinteractive,c5ae08aba316856661771767e99ce346b7a08473,,False,10,2020-03-18 18:46:06-04:00,14,2020-03-18 23:29:47,0,1,0,1,0,124,124,124,0,True,False,Wednesday,March,1,2020,18,Afternoon,False,
db627bd7c86c340d6b0f1ac5bba6d680c49ff574,wip,False,"WIP stands for 'Work In Progress', and does not indicate fixing bugs",dotnetinteractive,11ccace5ceb24cde7fa0c8a9e8cb7c45c2f9bc56,,False,14,2023-01-27 08:35:00-05:00,14,2023-01-30 17:14:12,0,1,1,0,0,629,11,14,3,False,False,Friday,January,1,2023,8,Morning,False,
bbe1d69b1d3d1597c5baaefa7831c59bf9651d79,Merge pull request #671 from colombod/feature/dotnet-interactive-sln,False,The commit is related to a feature branch and does not provide enough context to determine if it's fixing a bug,dotnetinteractive,b30860e43daddd2846c5230cc41095a712afc919,2e65cb858b5e07e20e0c7481c9cc989cbab231f5,True,10,2019-11-27 16:57:01-05:00,2,2019-11-27 21:57:01,1,5,4,1,0,521,141,247,106,True,False,Wednesday,November,4,2019,16,Afternoon,False,
1d34cce56b298de18277b8f5d7cfd85885c4cea3,allow user to select either .dib or .ipynb when creating a new blank notebook (#1304),False,This seems related to feature expansion rather than fixing an existing bug.,dotnetinteractive,3c248043474362bc4be28b63973e8af04ab3e1ec,,False,8,2021-04-26 18:57:09-04:00,2,2021-04-26 22:57:09,1,6,6,0,0,4480,31,65,34,False,False,Monday,April,2,2021,18,Afternoon,False,
683ebdea3e6e18c86008265b3703aaa6bf2e6634,R: small simplification,False,Simplifications could be non-functional or cosmetic unless specified as related to a bug fix,dotnetinteractive,dbb33e4873fd3b28ee402aadea6a2d0d9eb03cda,,False,6,2020-02-26 21:25:59-05:00,14,2020-02-27 07:18:51,0,1,1,0,0,254,3,33,30,False,False,Wednesday,February,1,2020,21,Evening,False,
6b3a143b1a91c1117181b25a001684775c986825,Update intellicode.yml,False,"Updating configuration files is usually for flexibility or compliance adjustments, and does not necessarily indicate a bug fix.",dotnetinteractive,da749355d416da20e634e5c80073b92356b57e0e,,False,10,2021-09-13 16:50:42-04:00,2,2021-09-13 20:50:42,0,1,1,0,0,23,0,1,1,False,False,Monday,September,3,2021,16,Afternoon,False,
729cb64d9389084244e8e069c6ba789a11b992a8,Merge pull request #538 from brettfo/fsharp-varargs,False,The commit message does not specify if it's a fix or feature enhancement,dotnetinteractive,1ef1a927736632f8964ab6d97d30aa8665f924b2,b0b77ec71f8fbd5354222ce36cb3ffc78f7fb13e,True,10,2019-10-17 15:55:04-04:00,2,2019-10-17 19:55:04,1,2,2,0,0,151,9,11,2,False,False,Thursday,October,4,2019,15,Afternoon,False,
83ea9f0c15fef4389eab65027df00d799d924d0c,Update issues-review.github-issues,False,Updating an issue may involve many actions which are not limited to bug fixing,dotnetinteractive,9427a5de875aad901af01cb2259945df78d6b215,,False,8,2022-10-25 13:47:02-04:00,2,2022-10-25 17:47:02,0,1,1,0,0,12,5,7,2,False,False,Tuesday,October,4,2022,13,Afternoon,False,
c3e6fcf35e7371db171b2b0b5d46075ea255ff69,update version,False,Updating version typically means incrementing software/package identifiers and does not directly imply fixing bugs,dotnetinteractive,31e733c4ed7a2d57af21f923e419d013dddcd00b,,False,10,2023-05-31 04:53:14-04:00,14,2023-05-31 11:37:14,0,1,1,0,0,847,0,1,1,False,False,Wednesday,May,2,2023,4,Night,False,
3c5637d513f0f3c406b449435b245e699f82a989,update build images,False,"Updating build images generally refers to improving the process or environment setup, not fixing a code bug.",dotnetinteractive,e460eaf594fd1f874298eb8cdd1dd6790902a0b6,,False,8,2022-10-18 17:37:24-04:00,14,2022-10-19 00:49:40,0,5,5,0,0,692,0,9,9,False,False,Tuesday,October,4,2022,17,Afternoon,False,
c5bbc8428916e0922a68fccc2f108818dd530ec6,specify version in Dockerfile,False,Specifying a version is part of maintaining image consistency and does not directly fix existing code issues,dotnetinteractive,3565ab2e89ad98080fc18f80a2e20c84de112632,,False,6,2020-02-25 10:32:57-05:00,14,2020-02-25 16:01:51,0,1,1,0,0,74,-3,1,4,False,False,Tuesday,February,1,2020,10,Morning,False,
