Sha,Message,IsBugFix,Reasoning,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Has Added Files,Has Deleted Files,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,Is Weekend,Message Length,Word Count
3ff25e054482efa080f54abcb5cfe0967a7ca108,Add a sample for Permutation Feature Importance (#1728),False,Providing an example of feature importance does not address fixing bugs.,mlnet,eccab7045dfeaa8c8a291fd00c383e0a88f0f17f,,False,36,2018-11-27 20:20:59-05:00,7,2018-11-28 01:20:59,1,1,0,1,0,128,128,128,0,True,False,Tuesday,November,4,2018,20,Evening,False,55,8
1ad24e11c919f1f2aa757d7fc8df5496c3ae75a8,Simplified null check (#1740),True,The commit message suggests improving code reliability by handling null values which can prevent runtime errors.,mlnet,200eef7d2b54f27c0bbeb9ddec58ea3a72e38589,,False,94,2018-11-28 02:18:22-05:00,43,2018-11-28 07:18:22,1,1,1,0,0,2291,0,1,1,False,False,Wednesday,November,4,2018,2,Night,False,29,4
96a08e3b3a8f84bc775c4459f8ad84ec4bc97c88,Bump master to 0.9 (#1750),True,The use of 'bump' typically indicates a versioning change potentially due to addressing an issue,mlnet,1ad24e11c919f1f2aa757d7fc8df5496c3ae75a8,,False,10,2018-11-28 12:18:12-05:00,7,2018-11-28 17:18:12,1,1,1,0,0,8,0,1,1,False,False,Wednesday,November,4,2018,12,Morning,False,26,5
4d1223d06bcda37ad1049bdde7c134f9d3421797, Added VarVector static extension for OneHotHashEncoding (#1745),False,Adding extensions does not directly fix known issues but could improve code functionality.,mlnet,96a08e3b3a8f84bc775c4459f8ad84ec4bc97c88,,False,65,2018-11-28 13:20:58-05:00,7,2018-11-28 18:20:58,1,4,4,0,0,741,24,38,14,False,False,Wednesday,November,4,2018,13,Afternoon,False,64,7
533e18647a77c31f8149ccf2618ccb2e354f8e62,Bug in ApplyAt (#1757),True,Direct reference to a known bug,mlnet,3d33e20f33da70cdd3da2ad9e0b2b03df929bef4,,False,22,2018-11-28 18:06:11-05:00,7,2018-11-28 23:06:11,1,2,1,1,0,1473,25,26,1,True,False,Wednesday,November,4,2018,18,Afternoon,False,22,4
4387205bbb5a9c538864e1b816d02b3f4901acb9,"Correcting Documentation, adding asserts and disabling failing ci tests (#1777)",True,Disabling failing CI tests implies addressing a known bug that was causing test failure.,mlnet,533e18647a77c31f8149ccf2618ccb2e354f8e62,,False,19,2018-11-29 15:16:54-05:00,7,2018-11-29 20:16:54,1,6,6,0,0,10182,49,57,8,False,False,Thursday,November,4,2018,15,Afternoon,False,79,10
c3a20faa31c22eb85806d325dfe9f12d308c772e,Move evaluation results to separate classes (#1663),True,The commit message indicates that the purpose is to fix an issue by organizing code,mlnet,4387205bbb5a9c538864e1b816d02b3f4901acb9,,False,95,2018-11-29 16:44:59-05:00,43,2018-11-29 21:44:59,1,20,14,6,0,7613,58,512,454,True,False,Thursday,November,4,2018,16,Afternoon,False,51,7
83e33db3fbb697b5c210dc16d13afd0ec3c3fc51,Add fixes to prevent potential build failures due to redist copying (#1775),True,The commit directly addresses resolving an issue identified as #1775 which suggests fixing a specific known bug,mlnet,c3a20faa31c22eb85806d325dfe9f12d308c772e,,False,67,2018-11-29 17:12:04-05:00,4,2018-11-29 22:12:04,1,3,3,0,0,574,13,16,3,False,False,Thursday,November,4,2018,17,Afternoon,False,75,12
8022c4fb9e8f0965367f571d95dd07892fec4b45,Add LDA example to Microsoft.ML.Samples (#1782),True,The commit message suggests adding an example related to a known issue or feature request,mlnet,83e33db3fbb697b5c210dc16d13afd0ec3c3fc51,,False,51,2018-11-29 18:38:26-05:00,7,2018-11-29 23:38:26,1,4,3,1,0,647,71,72,1,True,False,Thursday,November,4,2018,18,Afternoon,False,47,6
be115f416a77f88f56f6d3abe0931ca1f74ef40b,Update the PFI Binary Classification XML Docs (#1792),True,Refers to updating existing documentation which might be related to a bug fix in past versions,mlnet,706ef73a4bf81a977438e480a4c86e3adaee712d,,False,36,2018-11-30 16:51:36-05:00,7,2018-11-30 21:51:36,1,1,1,0,0,162,27,32,5,False,False,Friday,November,4,2018,16,Afternoon,False,53,8
cb37c7e7f1e1b29b5608a2755db793c5435d10b1,Remove ISchematized interface from the codebase. (#1759),False,Removing interfaces doesn't necessarily fix a bug but could be part of maintenance or feature deprecation.,mlnet,be115f416a77f88f56f6d3abe0931ca1f74ef40b,,False,66,2018-11-30 17:06:40-05:00,7,2018-11-30 22:06:40,1,52,52,0,0,24186,56,238,182,False,False,Friday,November,4,2018,17,Afternoon,False,56,7
7679a662987f6fb31de88bea57d7a1a6d344064d,Add release notes for ML.NET 0.8 (#1785),False,Release notes do not fix bugs but provide information on changes including potential new features.,mlnet,cb37c7e7f1e1b29b5608a2755db793c5435d10b1,,False,9,2018-12-01 15:09:14-05:00,10,2018-12-01 20:09:14,1,2,0,2,0,1425,126,126,0,True,False,Saturday,December,4,2018,15,Afternoon,True,40,7
bc7e0cdd2b8d233f1bef0ca66e030031c3759b15,Update to use OnnxRuntime library instead of Sonoma (#1717),True,Switching libraries may address issues with the previous one,mlnet,7679a662987f6fb31de88bea57d7a1a6d344064d,,False,62,2018-12-01 15:10:35-05:00,7,2018-12-01 20:10:35,1,8,7,1,0,1304,40,321,281,True,False,Saturday,December,4,2018,15,Afternoon,True,59,9
f40fb0238034101f2164edb7bd1354c4351b6e1c,Sample for IID spike and changepoint detection using time series stateful prediction engine. (#1762),True,The commit is related to improving data analysis or system performance.,mlnet,d6ad1b4befd2e9a3b2a0c2913795c32640e7dd19,,False,25,2018-12-03 13:53:30-05:00,7,2018-12-03 18:53:30,1,7,7,0,0,1723,227,245,18,False,False,Monday,December,4,2018,13,Afternoon,False,100,14
93156b6b979896cbd7e1427c21d21ef706c326ac,SSA time series samples (#1788),False,The commit message refers to SSA Time Series Samples which could be an existing codebase feature or a new one.,mlnet,f40fb0238034101f2164edb7bd1354c4351b6e1c,,False,58,2018-12-03 13:57:19-05:00,7,2018-12-03 18:57:19,1,2,2,0,0,410,227,300,73,False,False,Monday,December,4,2018,13,Afternoon,False,31,5
a06a0b79e4fc23d570806389d20305db7972b957,Fixing incorrect link (#1808),True,The commit directly states addressing an issue with a specific identifier,mlnet,f0fb2a0cc5316dc5abce55e3f0893e4d3d94ba1e,,False,36,2018-12-03 17:59:55-05:00,7,2018-12-03 22:59:55,1,3,3,0,0,2165,0,4,4,False,False,Monday,December,4,2018,17,Afternoon,False,29,4
8a9b0161562d2b639ea4ec7ee6f8c46de52a14d0,Nadrop (#1810),False,"The commit message lacks context. Without specifics of the issue addressed or code changes related to known bugs, it cannot be classified as a bugfix commit.",mlnet,a06a0b79e4fc23d570806389d20305db7972b957,,False,22,2018-12-04 12:42:32-05:00,7,2018-12-04 17:42:32,1,3,2,1,0,1425,46,47,1,True,False,Tuesday,December,4,2018,12,Morning,False,14,2
521acad830408b43175821575f5f774629aeafe7,Cleanup of IRowCursor and related interfaces. IRowCursor/IRow are now classes. (#1814),True,Refactoring code with potential bug-related improvements,mlnet,72ec121afe1a889218c750f7bda7ee5093c140b7,,False,15,2018-12-04 16:08:39-05:00,7,2018-12-04 21:08:39,1,149,146,2,1,93965,118,1665,1547,True,True,Tuesday,December,4,2018,16,Afternoon,False,86,11
5f43d613f1afc3374bf02d9a4aa5480f32046ce1,Update README.md for 0.8,False,Updating documentation does not fix code issues,mlnet,521acad830408b43175821575f5f774629aeafe7,,False,10,2018-12-05 02:11:23-05:00,7,2018-12-05 07:11:23,0,1,1,0,0,113,0,1,1,False,False,Wednesday,December,4,2018,2,Night,False,24,4
a087ec5ae883d262f1622645bb0480eb6dd7c4d8,Public API for KMeansPredictor (#1739),False,Implementing an API does not directly indicate a bug fix.,mlnet,5f43d613f1afc3374bf02d9a4aa5480f32046ce1,,False,63,2018-12-05 03:11:52-05:00,7,2018-12-05 08:11:52,1,39,38,1,0,21943,94,217,123,True,False,Wednesday,December,4,2018,3,Night,False,38,5
4c047bfc7ec7a1afc477c61700f1733fc9bf9975,Allow ML.NET native binaries to work on Windows machines that don't have the VC runtime installed. (#1828),True,The commit aims to resolve issues related with dependencies,mlnet,a087ec5ae883d262f1622645bb0480eb6dd7c4d8,,False,4,2018-12-05 13:48:57-05:00,7,2018-12-05 18:48:57,1,1,1,0,0,192,5,5,0,False,False,Wednesday,December,4,2018,13,Afternoon,False,106,17
d7d4e99d6d366516a19739aa68e25ee4991d90d3,Make SchemaShape.Column a struct instead of a class (#1822),True,The commit is directly addressing reported issues on the platform,mlnet,4c047bfc7ec7a1afc477c61700f1733fc9bf9975,,False,66,2018-12-05 18:56:47-05:00,7,2018-12-05 23:56:47,1,62,62,0,0,39809,4,145,141,False,False,Wednesday,December,4,2018,18,Afternoon,False,59,9
435a63b9db7464ec0400eb4be8ecc362f0d33dcc,Remove auto-cache mechanism (#1780),True,Addressing specific issue #1780 likely indicates fixing a known bug associated with the auto-cache mechanism.,mlnet,d7d4e99d6d366516a19739aa68e25ee4991d90d3,,False,66,2018-12-06 12:49:45-05:00,15,2018-12-06 17:49:45,1,37,37,0,0,7858,197,885,688,False,False,Thursday,December,4,2018,12,Morning,False,35,4
1f73f720e132e920fab9fe5af49dcf595c2276c1,Row now disposable (#1835),True,The commit message references fixing an issue in ticket #1835,mlnet,91cee09b77fe4334c9ec08ffe83086f568c50970,,False,15,2018-12-06 15:34:48-05:00,7,2018-12-06 20:34:48,1,83,82,1,0,53829,41,642,601,True,False,Thursday,December,4,2018,15,Afternoon,False,26,4
33c188461eaf9916296002d156294bd255b4f85d,TensorFlowTransform example in Microsoft.ML.Samples (#1812),False,This appears to be referencing a code sample or tutorial rather than fixing a bug.,mlnet,1f73f720e132e920fab9fe5af49dcf595c2276c1,,False,51,2018-12-06 16:45:10-05:00,7,2018-12-06 21:45:10,1,4,3,1,0,209,105,106,1,True,False,Thursday,December,4,2018,16,Afternoon,False,59,5
2c87b19f5743df70c3d04a8b0d26a52ae6184af8,Provide proper calling conversion for x86 framework (#1833),True,The commit describes fixing an issue with the calling convention of a specific platform,mlnet,284e02cadf5342aa0c36f31d62fc6fa15bc06885,,False,26,2018-12-07 14:02:32-05:00,7,2018-12-07 19:02:32,1,16,16,0,0,7914,23,161,138,False,False,Friday,December,4,2018,14,Afternoon,False,59,8
0e85f5e89bb6ff383f99152fae9032d1bacda1eb,Fix Dnn Image Models being downloaded on all machines,True,The commit directly addresses an issue by modifying the download behavior of a model.,mlnet,14c7a472579afa3ce98bad2e3495e4c0524471b9,,False,67,2018-12-07 16:33:03-05:00,7,2018-12-07 21:33:03,0,1,1,0,0,116,0,1,1,False,False,Friday,December,4,2018,16,Afternoon,False,53,9
4e8ad350d29cb205ec5fdaae786f7af35bd7cb83,"negativeOr corrected, comment added, tests added (#1813)",True,"The commit mentions adding comments and tests, which are activities commonly associated with fixing bugs.",mlnet,0e85f5e89bb6ff383f99152fae9032d1bacda1eb,,False,19,2018-12-07 20:14:19-05:00,7,2018-12-08 01:14:19,1,5,5,0,0,6929,47,148,101,False,False,Friday,December,4,2018,20,Evening,False,56,7
74e3d1c3d02433a4b3e1049470cc3fd33bfb411d,Add a test for 1259 (#1849),True,Creating a specific test can be related to addressing an existing bug,mlnet,287bc3e9b84f640e9b75e7b288c2663a536a9863,,False,43,2018-12-11 13:00:56-05:00,7,2018-12-11 18:00:56,1,18,18,0,0,2815,9,63,54,False,False,Tuesday,December,4,2018,13,Afternoon,False,27,6
e2e1aa8a2b43aa0b5ea5d8b3851b6a0d175f7916,Test for Metadata Support In DataView Construction (#1836),True,The commit title indicates testing or fixing a specific issue,mlnet,74e3d1c3d02433a4b3e1049470cc3fd33bfb411d,,False,51,2018-12-11 14:48:59-05:00,7,2018-12-11 19:48:59,1,2,2,0,0,1301,82,83,1,False,False,Tuesday,December,4,2018,14,Afternoon,False,58,8
25abf91e70d50d6dbbc260beea2b8a0232665443,Public API for Tree predictors (#1837),False,Refers to adding functionality rather than fixing an existing bug.,mlnet,e2e1aa8a2b43aa0b5ea5d8b3851b6a0d175f7916,,False,63,2018-12-11 15:54:10-05:00,7,2018-12-11 20:54:10,1,39,38,1,0,26916,79,345,266,True,False,Tuesday,December,4,2018,15,Afternoon,False,38,6
342e13f8f32279493b3b3e0642a46b2e2690141c,Remove some ISchema (#1861),True,Removing problematic code can imply fixing an issue or feature limitation in the system.,mlnet,25abf91e70d50d6dbbc260beea2b8a0232665443,,False,66,2018-12-11 16:26:30-05:00,7,2018-12-11 21:26:30,1,92,92,0,0,61404,12,248,236,False,False,Tuesday,December,4,2018,16,Afternoon,False,27,4
9067a1be58434999e37db7504d6b4e06eca8bbf4,Warn when a graph contains a null output (#1862),True,The commit message directly refers to resolving an issue numbered #1862,mlnet,c8776d882e56309b0d81100eb5e64472fad0e0fa,,False,66,2018-12-11 20:07:49-05:00,7,2018-12-12 01:07:49,1,1,1,0,0,251,8,9,1,False,False,Tuesday,December,4,2018,20,Evening,False,48,9
b49e2b06e94982529c4a2869602f5fa9d6cfa2ac,Extend a test for adding string-array output example (#1747),False,This is related to code documentation and feature enhancement rather than fixing an existing bug.,mlnet,9067a1be58434999e37db7504d6b4e06eca8bbf4,,False,66,2018-12-12 11:21:55-05:00,7,2018-12-12 16:21:55,1,1,1,0,0,116,39,39,0,False,False,Wednesday,December,4,2018,11,Morning,False,60,9
a326dda26f087342e79ed4cfbd0afc15afa99787,renaming uint128 to RowId (#1858),False,Renaming variables is part of code maintainability and not specifically a bug fix.,mlnet,b49e2b06e94982529c4a2869602f5fa9d6cfa2ac,,False,43,2018-12-12 14:12:35-05:00,7,2018-12-12 19:12:35,1,57,57,0,0,88933,10,322,312,False,False,Wednesday,December,4,2018,14,Afternoon,False,33,5
e16e536fe5bfec0c33878006595ac16998c1779f,Public API for Linear Predictors (#1865),False,The commit message indicates adding or improving public functionality rather than fixing a bug.,mlnet,a326dda26f087342e79ed4cfbd0afc15afa99787,,False,63,2018-12-12 15:07:27-05:00,7,2018-12-12 20:07:27,1,27,26,1,0,11767,35,314,279,True,False,Wednesday,December,4,2018,15,Afternoon,False,40,6
67c4da5e40f547529a93edbcbd3485dc6629a3f7,Enabled feature contributions for GAM trainers (#1856),False,Enabling feature contributions is related to user engagement and does not fix a known issue.,mlnet,20f0a43fbcb917ee8cf28f1bddff5773914ec3fa,,False,65,2018-12-12 17:07:07-05:00,7,2018-12-12 22:07:07,1,2,2,0,0,1619,6,102,96,False,False,Wednesday,December,4,2018,17,Afternoon,False,54,7
9db16c85888e7163c671543faee6ba1f47015d68,Much more core internalization (Phase 3) (#1870),False,The statement refers to an internal development phase without clear indication of bug fixing,mlnet,ad57f02d058cf301a055c8a5b893b9d006b8349f,,False,15,2018-12-13 01:14:14-05:00,7,2018-12-13 06:14:14,1,153,152,0,1,123637,46,959,913,False,True,Thursday,December,4,2018,1,Night,False,48,7
1f3cfc8e7cc4efe990b85b678edca506273b81b3,Loading the label for binary classfication as BL instead of R4 (#1883),True,This commit addresses a specific issue mentioned by reference number #1883 and mentions changing labels within code which suggests it's fixing an error.,mlnet,616dca28a1ec83c5760b492066a7f71e6dca3de8,,False,19,2018-12-14 14:10:35-05:00,7,2018-12-14 19:10:35,1,1,1,0,0,45,0,1,1,False,False,Friday,December,4,2018,14,Afternoon,False,70,12
4002e71781f1a2796f5b7b143d4648e56894621a,Updated fix for models with negative dimensions (#1869),True,The commit title indicates a known issue is being addressed.,mlnet,1f3cfc8e7cc4efe990b85b678edca506273b81b3,,False,62,2018-12-14 14:27:36-05:00,7,2018-12-14 19:27:36,1,3,3,0,0,937,31,47,16,False,False,Friday,December,4,2018,14,Afternoon,False,55,8
104d4b224a3955013d0da334f2efc87f5b8581ff,Move entrypoints from Microsoft.ML.Legacy to Microsoft.ML.Entrypoints. (#1859),True,This change suggests a refactoring related to potential issues in the legacy code structure,mlnet,a01cacada95235318d42762def0153ada62ff3cd,,False,58,2018-12-14 17:14:39-05:00,7,2018-12-14 22:14:39,1,26,22,4,0,3640,55,65,10,True,False,Friday,December,4,2018,17,Afternoon,False,78,7
7b9d3b09d1c8b4e3c35485774e247f6e9a17a913,Provide seed parameter for TrainTest routine (#1885),False,This statement seems related to setting up a machine learning training process rather than fixing code bugs.,mlnet,104d4b224a3955013d0da334f2efc87f5b8581ff,,False,26,2018-12-17 12:52:58-05:00,7,2018-12-17 17:52:58,1,4,4,0,0,1445,30,108,78,False,False,Monday,December,4,2018,12,Morning,False,52,7
0b35b89685d04bf8247227538d7fcd4885b2d38a,Bindings in ChooseColumnsByIndexTransform not ISchema (#1879),True,The issue described pertains directly to a known problem with the code,mlnet,7b9d3b09d1c8b4e3c35485774e247f6e9a17a913,,False,66,2018-12-17 13:14:42-05:00,7,2018-12-17 18:14:42,1,6,2,4,0,2549,134,252,118,True,False,Monday,December,4,2018,13,Afternoon,False,61,6
421252f87ab5f9b1a4dc1a7f1e83986377631fef,Supervised Bin Normalizer (#1876),True,The commit title suggests an improvement or correction likely related to a normalization issue in the existing codebase.,mlnet,0b35b89685d04bf8247227538d7fcd4885b2d38a,,False,51,2018-12-17 14:49:04-05:00,7,2018-12-17 19:49:04,1,6,6,0,0,6441,85,283,198,False,False,Monday,December,4,2018,14,Afternoon,False,33,4
017fb09ad7b18f6cee1d51d85f5c48cf8af89259,Internalizing MetadataUtils (#1893),True,The commit title suggests internal code reorganization possibly relating to a known issue,mlnet,421252f87ab5f9b1a4dc1a7f1e83986377631fef,,False,53,2018-12-17 18:01:27-05:00,15,2018-12-17 23:01:27,1,62,62,0,0,32743,34,193,159,False,False,Monday,December,4,2018,18,Afternoon,False,35,3
76d26d08b484871852f90b8961bc33015749e9c0,Update instructions for adding to the EntryPoint catalog. (#1877),False,This appears to be related to updating procedures or guidelines rather than fixing a bug.,mlnet,017fb09ad7b18f6cee1d51d85f5c48cf8af89259,,False,58,2018-12-17 19:02:09-05:00,7,2018-12-18 00:02:09,1,1,1,0,0,230,-1,6,7,False,False,Monday,December,4,2018,19,Evening,False,65,9
7037a0d5ec997552da055a0fc7066c41019d1fc7,remove 2nd space in copyright (#1897),True,Correcting formatting issue can be seen as a fix for potential readability problems.,mlnet,76d26d08b484871852f90b8961bc33015749e9c0,,False,51,2018-12-18 11:07:43-05:00,4,2018-12-18 16:07:43,1,1,1,0,0,25,0,1,1,False,False,Tuesday,December,4,2018,11,Morning,False,37,6
93a8fe3167de2fdf1ea94a919da35e22a386e135,Internalize RoleMappedSchema and implications thereof (#1902),False,Internalizing schema does not indicate fixing a bug but rather integrating structure.,mlnet,dbc38beb8f353e578038f76e9dfdbbe85bc3887e,,False,15,2018-12-18 14:39:43-05:00,7,2018-12-18 19:39:43,1,43,42,1,0,24179,89,317,228,True,False,Tuesday,December,4,2018,14,Afternoon,False,61,6
35ce1c057b682988cb16f5dbd6dee9d6a6ce20dc,Updated with correct tags for image reference (#1888),True,The commit message indicates resolving an issue related to tagging images which is a known problem.,mlnet,93a8fe3167de2fdf1ea94a919da35e22a386e135,,False,96,2018-12-18 16:18:33-05:00,43,2018-12-18 21:18:33,1,1,1,0,0,52,0,2,2,False,False,Tuesday,December,4,2018,16,Afternoon,False,53,8
b86db67def1a584c232a75d7b687a3e6fcb84cbc,Fix LDA bug that ignores per-column arguments (#1905),True,The commit addresses fixing an issue identified by a specific ticket number,mlnet,35ce1c057b682988cb16f5dbd6dee9d6a6ce20dc,,False,22,2018-12-18 17:04:27-05:00,7,2018-12-18 22:04:27,1,4,2,2,0,2420,41,44,3,True,False,Tuesday,December,4,2018,17,Afternoon,False,53,8
