Sha,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Message,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Source
f2888be60628fc978a1cb0b1c87aca4106bf29e8,f6c6f5b0ef4826844375c85438be21134fe4356d,,False,22,2018-06-13 17:51:19,15,2018-06-13 17:51:19,Create CalibratedPredictor instead of SchemaBindableCalibratedPredictor (#338),1,3,3,0,0,3353,53,66,13,mlnet
d91392f4a591ddcfe08eb4a509337d0416ee3612,f2888be60628fc978a1cb0b1c87aca4106bf29e8,,False,26,2018-06-13 19:37:51,7,2018-06-13 19:37:51,Remove reference and dependency on System.ValueTuple (#351),1,3,3,0,0,52,-3,0,3,mlnet
9cf7460f123fb90440dba824caa4ddfeaf478cf0,d91392f4a591ddcfe08eb4a509337d0416ee3612,,False,8,2018-06-13 21:33:44,10,2018-06-13 21:33:44,Add link to samples (#355),1,1,1,0,0,102,3,3,0,mlnet
8435ce942089e9170385ee2ba8bcd2a160285f54,9cf7460f123fb90440dba824caa4ddfeaf478cf0,,False,15,2018-06-18 16:00:01,7,2018-06-18 16:00:01,Use HideEnumValueAttribute for both manifest and C# API generation. (#356),1,6,6,0,0,40882,-15,29,44,mlnet
84cb59e4e626e967395ec937e04fc51662e0dc91,8435ce942089e9170385ee2ba8bcd2a160285f54,,False,4,2018-06-18 18:33:05,15,2018-06-18 18:33:05,Move the NuGet package build files into a TFM specific directory. (#370),1,3,3,0,0,299,10,11,1,mlnet
fc7286c7d9aa9218c4c8da3357b1c58361c7e8f5,84cb59e4e626e967395ec937e04fc51662e0dc91,,False,15,2018-06-18 19:43:10,7,2018-06-18 19:43:10,`Stream` subclasses now have `Close` call `base.Close` to ensure disposal. (#369),1,2,2,0,0,423,-18,23,41,mlnet
7f8caf7e08ab23b5b2117fb788af4a846276eb36,fc7286c7d9aa9218c4c8da3357b1c58361c7e8f5,,False,41,2018-06-19 16:36:30,15,2018-06-19 16:36:30,Return distinct array of ParameterSet when ProposeSweep is called (#368),1,5,3,2,0,861,93,97,4,mlnet
09f7c661e1b268c55ef9c7a571b0c892e190d779,7f8caf7e08ab23b5b2117fb788af4a846276eb36,,False,42,2018-06-19 19:16:52,30,2018-06-19 19:16:52,Update fast tree argument help text (#372),1,3,3,0,0,38860,0,21,21,mlnet
8b01fc5a8875fd8543777d8ec4d0bf370bc590f5,09f7c661e1b268c55ef9c7a571b0c892e190d779,,False,22,2018-06-19 20:41:55,7,2018-06-19 20:41:55,Combine multiple tree ensemble models into a single tree ensemble (#364),1,6,5,1,0,4457,272,311,39,mlnet
e5de54764b4270588d52cad12bf10fabe691225c,8b01fc5a8875fd8543777d8ec4d0bf370bc590f5,,False,26,2018-06-20 20:43:49,7,2018-06-20 20:43:49,add pipelineitem for Ova (#363),1,4,3,1,0,629,113,125,12,mlnet
ead943e70e7f38a0fe56c539d0bc89bc620b8425,e5de54764b4270588d52cad12bf10fabe691225c,,False,22,2018-06-20 20:59:30,7,2018-06-20 20:59:30,Fix CV macro to output the warnings data view properly. (#385),1,4,4,0,0,3304,86,90,4,mlnet
496d3b9b720adf6e29099d0f22754da950d9a8bb,ead943e70e7f38a0fe56c539d0bc89bc620b8425,,False,25,2018-06-21 08:27:38,7,2018-06-21 08:27:38,Link to an example on using converting ML.NET model to ONNX. (#386),1,1,1,0,0,32,2,2,0,mlnet
ecc6857410f56cdc67c666de4e08844df3a1e288,496d3b9b720adf6e29099d0f22754da950d9a8bb,,False,43,2018-06-21 17:55:55,7,2018-06-21 17:55:55,"Adding documentation about entry points, and entry points graphs: EntryPoints.md and GraphRunner.md (#295)",1,2,0,2,0,359,359,359,0,mlnet
0d5e317b2196812edf976cee51d2ed6534c45ad0,ecc6857410f56cdc67c666de4e08844df3a1e288,,False,40,2018-06-26 13:36:24,10,2018-06-26 13:36:24,Adding LDA Transform (#377),1,39,10,29,0,48851,6985,6986,1,mlnet
93ecbb7fd721ef2741dd027e9474f99ce509db8d,0d5e317b2196812edf976cee51d2ed6534c45ad0,,False,15,2018-06-26 16:10:13,7,2018-06-26 16:10:13,Revert to using the native code (#413),1,1,1,0,0,1114,2,9,7,mlnet
0a349f82f7cf2bafad7040e5e23ce25897d54047,93ecbb7fd721ef2741dd027e9474f99ce509db8d,,False,25,2018-06-26 20:50:34,7,2018-06-26 20:50:34,LightGBM  (#392),1,116,11,105,0,96806,72818,72868,50,mlnet
31ae67897e0cec6b9a3fa25c4a23dbec23533415,0a349f82f7cf2bafad7040e5e23ce25897d54047,,False,43,2018-06-26 22:54:42,10,2018-06-26 22:54:42,Adding Factorization Machines  (#383),1,26,7,19,0,45116,4494,4498,4,mlnet
17f944c674333970cdd74c9834569fa27f864a8c,31ae67897e0cec6b9a3fa25c4a23dbec23533415,,False,25,2018-06-26 23:52:17,7,2018-06-26 23:52:17,ONNX API documentation. (#419),1,1,1,0,0,77,45,47,2,mlnet
dbbc69edbc4ca05f7b67a30d82861da3ef2e2fc7,17f944c674333970cdd74c9834569fa27f864a8c,,False,26,2018-06-27 00:04:12,7,2018-06-27 00:04:12,Bring ensembles into codebase (#379),1,73,7,66,0,53308,9361,19405,10044,mlnet
f94203e35ca7eb87742986baa47892c901e39411,dbbc69edbc4ca05f7b67a30d82861da3ef2e2fc7,,False,25,2018-06-27 00:10:40,7,2018-06-27 00:10:40,enable macOS tests for LightGBM. (#422),1,2,2,0,0,2581,-50,0,50,mlnet
211c0439aa7bec33747536a273f90b1718ead24a,f94203e35ca7eb87742986baa47892c901e39411,,False,22,2018-06-27 00:18:37,15,2018-06-27 00:18:37,Create a shorter temp file name for model loading. (#397),1,1,1,0,0,531,17,28,11,mlnet
6c4470fe7f9695d7aa271d2e59b80fb1dcd92622,211c0439aa7bec33747536a273f90b1718ead24a,,False,43,2018-06-27 02:57:36,10,2018-06-27 02:57:36,"removing extraneous character that broke the linux build, and with it unecessary cmake version requirement (#425)",1,1,1,0,0,14,-1,1,2,mlnet
bca008bf8fd228292ee49c30222eb3990f8b6d4d,6c4470fe7f9695d7aa271d2e59b80fb1dcd92622,,False,22,2018-06-27 03:06:17,10,2018-06-27 03:06:17,EvaluatorUtils to handle label column of type key without text key values (#394),1,10,8,2,0,8223,238,888,650,mlnet
36b5bb13791ec2772e5cab93ba61caf9e20a2fd8,bca008bf8fd228292ee49c30222eb3990f8b6d4d,,False,44,2018-06-27 03:30:59,10,2018-06-27 03:30:59,Removing non source files from solution (#362),1,1,1,0,0,248,-33,0,33,mlnet
98aaeb517f2d14a23d4f0c6fa8fd891cdf0198a6,36b5bb13791ec2772e5cab93ba61caf9e20a2fd8,,False,10,2018-06-27 11:56:07,4,2018-06-27 11:56:07,Bump master to v0.4 (#427),1,1,1,0,0,8,0,1,1,mlnet
2501049f5cb60ed2c9ec191d2937cab7b59824da,98aaeb517f2d14a23d4f0c6fa8fd891cdf0198a6,,False,43,2018-06-27 15:49:15,7,2018-06-27 15:49:15,Build fix - removing the BOM from the CMakeLists.txt file (#430),1,1,1,0,0,14,0,1,1,mlnet
fb8cf0b21a76801459c9f40591f03ab29f6894b9,2501049f5cb60ed2c9ec191d2937cab7b59824da,,False,25,2018-06-27 19:17:39,7,2018-06-27 19:17:39,Remove MML.DLL from Microsoft.ML nuget. (#439),1,1,1,0,0,19,-1,0,1,mlnet
9e0a4bad5819de1ecafb8df5f4d82fd6dda22c2d,fb8cf0b21a76801459c9f40591f03ab29f6894b9,,False,22,2018-06-27 21:41:51,7,2018-06-27 21:41:51,Fix bug #435. (#437),2,5,5,0,0,2389,0,604,604,mlnet
dda87781cb0e5f2a1cc480feedc09ada4252acf6,9e0a4bad5819de1ecafb8df5f4d82fd6dda22c2d,,False,43,2018-06-29 16:18:25,7,2018-06-29 16:18:25,Adding xml style documentation for trainers (#393),1,11,11,0,0,51830,144,165,21,mlnet
62095cb734a22856a95c9d45fab1737619ac160a,dda87781cb0e5f2a1cc480feedc09ada4252acf6,,False,5,2018-07-02 17:00:25,7,2018-07-02 17:00:25,Added convenience constructor for set of transforms. (#405),1,10,10,0,0,4972,398,421,23,mlnet
2d427bd4bdea7fc2d164264d9dd50e5ef1e59479,62095cb734a22856a95c9d45fab1737619ac160a,,False,25,2018-07-02 20:51:32,7,2018-07-02 20:51:32,Update documentation for LightGBM and add missing binary references to console app. (#452),1,16,15,1,0,52959,2698,7555,4857,mlnet
f3e81360430617f934b6d8806ab7740f4f22f2a4,2d427bd4bdea7fc2d164264d9dd50e5ef1e59479,,False,40,2018-07-02 21:21:06,10,2018-07-02 21:21:06,Light LDA doc  (#464),1,1,1,0,0,975,13,15,2,mlnet
7c536ae4ad46c9f9c8e4a25461296e7f5422e67f,f3e81360430617f934b6d8806ab7740f4f22f2a4,,False,25,2018-07-02 22:16:37,7,2018-07-02 22:16:37,Set culture to culture invariant in LightGBM (#454),1,6,6,0,0,2113,1,34,33,mlnet
b604ac1d2ab78b7c79cca460b5eec0a91516c377,7c536ae4ad46c9f9c8e4a25461296e7f5422e67f,,False,26,2018-07-02 22:59:29,7,2018-07-02 22:59:29,Add more documentation for ova (#447),1,2,2,0,0,262,16,19,3,mlnet
b9086b6c13c1b4d1a6c90eec77d6a0ee1be12379,b604ac1d2ab78b7c79cca460b5eec0a91516c377,,False,43,2018-07-02 23:14:59,7,2018-07-02 23:14:59,Xml docs for trainers and a minor infrastructure changes (#455),1,34,34,0,0,65242,406,527,121,mlnet
91d27477a9fdf3a29893d530f561e3a8e193c4e5,b9086b6c13c1b4d1a6c90eec77d6a0ee1be12379,,False,26,2018-07-02 23:15:31,7,2018-07-02 23:15:31,small fixes in ensembles (#442),1,15,15,0,0,47088,47,142,95,mlnet
769c9c5fe758b9541324e3bc02b7c14c2e464d79,91d27477a9fdf3a29893d530f561e3a8e193c4e5,,False,5,2018-07-02 23:38:17,7,2018-07-02 23:38:17,Added tests for new API where components(Loaders/Transforms/Learners) are directly instantiated. (#468),1,2,0,2,0,328,328,328,0,mlnet
f7d89f9edbdcad388035cde0d8fae9a3be2a2a25,769c9c5fe758b9541324e3bc02b7c14c2e464d79,,False,9,2018-07-02 23:50:33,10,2018-07-02 23:50:33,Add release notes for ML.NET 0.3 (#476),1,1,0,1,0,114,114,114,0,mlnet
12e629882694dac319168afbbac47f83fb62101f,f7d89f9edbdcad388035cde0d8fae9a3be2a2a25,,False,45,2018-07-03 14:55:23,15,2018-07-03 14:55:23,Fixed all typos in word `Transform`. (#463),1,4,4,0,0,2527,0,17,17,mlnet
53c2a159730a78042557a4ae31919c9de4690d18,12e629882694dac319168afbbac47f83fb62101f,,False,15,2018-07-03 14:56:34,7,2018-07-03 14:56:34,Normalization API helpers (#446),1,10,10,0,0,12098,57,157,100,mlnet
f3d57a1817dd81de57f046eb39495353d38c4d8d,53c2a159730a78042557a4ae31919c9de4690d18,,False,22,2018-07-03 15:04:00,15,2018-07-03 15:04:00,Fix a bug with group Id column in CV macro and add NameColumn argument to CV and TrainTest macros (#467),1,6,6,0,0,49305,76,171,95,mlnet
dec0d9effcee4f739528fb72657ef1cf6100c1cb,f3d57a1817dd81de57f046eb39495353d38c4d8d,,False,10,2018-07-03 15:16:42,7,2018-07-03 15:16:42,Update readme for the release v0.3,0,1,1,0,0,102,0,1,1,mlnet
5bbf7cf4c5728599d952200b21bdb5953893d3e4,dec0d9effcee4f739528fb72657ef1cf6100c1cb,,False,26,2018-07-03 16:39:50,15,2018-07-03 16:39:50,Remove all spaces in the end of lines (#478),1,22,22,0,0,12560,-2,145,147,mlnet
17a381313ea515446d9df8eae27773b7d08ce4ed,5bbf7cf4c5728599d952200b21bdb5953893d3e4,,False,5,2018-07-03 18:19:25,7,2018-07-03 18:19:25,Reverted 'new' modifier to be first in statement. (#486),1,1,1,0,0,146,0,1,1,mlnet
1c6f5c546785da6c1014455e4f3e5577d0b45213,17a381313ea515446d9df8eae27773b7d08ce4ed,,False,45,2018-07-03 22:03:06,26,2018-07-03 22:03:06,Removed `data` solution-folder from solution files. (#490),1,1,1,0,0,241,-7,0,7,mlnet
a17f095dc5b2f2f7bcfd6f40e2981081144414f1,1c6f5c546785da6c1014455e4f3e5577d0b45213,,False,26,2018-07-03 22:29:42,7,2018-07-03 22:29:42,Hide argument object in ensemble multivoting (#488),1,5,5,0,0,46754,-18,13,31,mlnet
4d574d6d48d071d3c1a7b7a3c4a9571fb73b1ef4,a17f095dc5b2f2f7bcfd6f40e2981081144414f1,,False,46,2018-07-03 23:31:50,26,2018-07-03 23:31:50,Add clarity to documentation on ColumnConcatenator (#448),1,4,4,0,0,47318,0,4,4,mlnet
52cc8740aa33ce59dd9bf84922bb57a3816dc234,4d574d6d48d071d3c1a7b7a3c4a9571fb73b1ef4,,False,15,2018-07-05 15:27:04,7,2018-07-05 15:27:04,Isolate ONNX implementations in separate DLL and NuGet (#462),1,35,30,5,0,27497,190,528,338,mlnet
f85e722fbd6b1710d104e85e6b3bcef4e593b5d2,52cc8740aa33ce59dd9bf84922bb57a3816dc234,,False,15,2018-07-05 23:41:57,7,2018-07-05 23:41:57,Role mapped improvements (#496),1,57,57,0,0,35279,-50,387,437,mlnet
1679be3b5b684ad4c86004f7734ba40812dd841d,f85e722fbd6b1710d104e85e6b3bcef4e593b5d2,,False,47,2018-07-09 01:07:45,47,2018-07-09 01:07:45,"Update Onnx Convert documentation, limited to ONNX-ML target platforms",0,1,1,0,0,76,-1,5,6,mlnet
828dc227f4d7346e11094479c7a2e443addc8102,1679be3b5b684ad4c86004f7734ba40812dd841d,,False,47,2018-07-09 01:58:27,47,2018-07-09 01:58:27,Revert,0,1,1,0,0,77,1,6,5,mlnet
f7a55268646363e625cfe8e40b30a9fc5cc6298e,828dc227f4d7346e11094479c7a2e443addc8102,,False,48,2018-07-09 20:52:59,15,2018-07-09 20:52:59,Fix failure to validate XML comments in test sources during builds (#499),1,4,4,0,0,2160,13,27,14,mlnet
fbc00db760b3c4b8efc68451dce058aa14bd3ce4,f7a55268646363e625cfe8e40b30a9fc5cc6298e,,False,42,2018-07-10 22:47:42,30,2018-07-10 22:47:42,Fix quotes on json (#516),1,1,1,0,0,283,0,1,1,mlnet
268ebbca87e3aba80e939b7c379416da1bec11cf,fbc00db760b3c4b8efc68451dce058aa14bd3ce4,,False,5,2018-07-11 18:30:00,7,2018-07-11 18:30:00,[Part 2] Added convenience constructors for set of transforms. (#491),1,12,12,0,0,6489,242,256,14,mlnet
9d9d74e5d2e6c8219a940d88b04adfd9192a8da9,268ebbca87e3aba80e939b7c379416da1bec11cf,,False,42,2018-07-11 19:49:29,26,2018-07-11 19:49:29,Update error messages after another reset (#359),1,2,2,0,0,427,0,4,4,mlnet
d3004e6ffe9e80f7f06f120c0d2d2a39b4d2a9f5,9d9d74e5d2e6c8219a940d88b04adfd9192a8da9,,False,43,2018-07-11 23:20:38,7,2018-07-11 23:20:38,"XML strings for the documentation should live outside of the src code, in xml files.  (#510)",1,46,36,10,0,65621,-63,556,619,mlnet
650316743d2daa9c45a8a31431b987668b9f0c59,d3004e6ffe9e80f7f06f120c0d2d2a39b4d2a9f5,,False,47,2018-07-12 05:32:22,15,2018-07-12 05:32:22,"Update Onnx Convert documentation, limited to ONNX-ML target platforms (#505)",1,1,1,0,0,76,-1,3,4,mlnet
54596ac016239c4b77ffa236611f896a20e2f8c3,650316743d2daa9c45a8a31431b987668b9f0c59,,False,49,2018-07-12 23:00:28,26,2018-07-12 23:00:28,Fix iris.txt dataset and modify Iris Classification tests accordingly (#428),1,15,15,0,0,1352,0,494,494,mlnet
ceac01f86582f42cfc267afa843893f2a5740c18,54596ac016239c4b77ffa236611f896a20e2f8c3,,False,15,2018-07-13 16:32:56,7,2018-07-13 16:32:56,Fix TrainAndPredictIrisModelUsingDirectInstantiationTest (#527),1,1,1,0,0,210,0,13,13,mlnet
669f4fad33184c9c558314f8bc758f7928ad62bf,ceac01f86582f42cfc267afa843893f2a5740c18,,False,46,2018-07-13 18:38:32,26,2018-07-13 18:38:32,Remove Extra Code Comments and unused InternalStreams project (#514),1,27,22,0,5,16979,-19668,10,19678,mlnet
3053f3df60b30ae237f34bf87e0ccfbebd0a88bb,669f4fad33184c9c558314f8bc758f7928ad62bf,,False,50,2018-07-13 19:18:31,7,2018-07-13 19:18:31,Fix column purpose for PipelineSweeperMacro (#461),1,13,13,0,0,51204,364,401,37,mlnet
c49165122b2d27868dad74e2aac72c0d0cffec5c,3053f3df60b30ae237f34bf87e0ccfbebd0a88bb,,False,5,2018-07-16 18:51:25,7,2018-07-16 18:51:25,[Part 3] Added convenience constructors for set of transforms. (#520),1,13,13,0,0,6980,269,284,15,mlnet
ef169b2c67ef394b65d5bedbebd378913789fd9c,c49165122b2d27868dad74e2aac72c0d0cffec5c,,False,21,2018-07-16 20:33:11,4,2018-07-16 20:33:11,Issue 434: Fixed imprecise `cref`s in XML Docs (#485),1,7,7,0,0,7234,-3,10,13,mlnet
5e0a40ed0e80b90fdcb42df474c146087499dc43,ef169b2c67ef394b65d5bedbebd378913789fd9c,,False,39,2018-07-18 19:45:55,15,2018-07-18 19:45:55,ParquetLoader - Save Schema to context to support loading the model without files. (#472),1,1,1,0,0,776,75,110,35,mlnet
0e37508501b974cd4779014e6319438d33845dbd,5e0a40ed0e80b90fdcb42df474c146087499dc43,,False,15,2018-07-18 20:59:13,7,2018-07-18 20:59:13,"Conversion of ITrainer.Train returns predictor, accepts +TrainContext (#522)",1,61,59,2,0,31091,-409,853,1262,mlnet
839bd6d96cc8afc946defed39f5ddb2028cf852a,0e37508501b974cd4779014e6319438d33845dbd,,False,43,2018-07-18 23:44:56,7,2018-07-18 23:44:56,Adding documentation about the rest of the classes involved on generating the CSharpAPI (#529),1,69,66,3,0,45239,1043,1442,399,mlnet
a307c6a7f20a7c6c0ec2a28ee55bb9775f6a8572,839bd6d96cc8afc946defed39f5ddb2028cf852a,,False,4,2018-07-19 16:48:24,7,2018-07-19 16:48:24, Allow CpuMath to reference C# Hardware Intrinsics APIs. (#542),1,8,5,3,0,633,158,168,10,mlnet
8ce2a232e907d518979e7105842ae575a7427377,a307c6a7f20a7c6c0ec2a28ee55bb9775f6a8572,,False,51,2018-07-19 17:23:40,7,2018-07-19 17:23:40,PipelineSweeperMacro for Multi-Class Classification (#539),1,10,7,3,0,48758,192,895,703,mlnet
8c11759ea802049f14d644fdf7bba6e5c91cc10d,8ce2a232e907d518979e7105842ae575a7427377,,False,25,2018-07-23 16:33:55,7,2018-07-23 16:33:55,Ensure ONNX export is compatible with Windows RS5 (#550),1,13,8,4,1,8241,783,1518,735,mlnet
a862ccc5a89a47f55b0f7635f2624fe1a36139a4,8c11759ea802049f14d644fdf7bba6e5c91cc10d,,False,52,2018-07-23 16:38:21,26,2018-07-23 16:38:21,Move Windows and Linux CI to VSTS (#566),1,4,2,2,0,200,30,60,30,mlnet
e885b73f9c2785edc93222c0821d41de923d5c45,a862ccc5a89a47f55b0f7635f2624fe1a36139a4,,False,52,2018-07-23 21:45:16,7,2018-07-23 21:45:16,Fix Linux CI to actually run inside a docker container (#574),1,2,2,0,0,52,-2,5,7,mlnet
015a15e2fc28a3294cc232bdac52d73cef407d97,e885b73f9c2785edc93222c0821d41de923d5c45,,False,26,2018-07-23 22:45:08,7,2018-07-23 22:45:08,Don't fail in case of const field in Collection source and extended support for type conversion (#555),1,6,6,0,0,2995,593,804,211,mlnet
8cfa2ed503c1cca78972d79b393fbffe13bde173,015a15e2fc28a3294cc232bdac52d73cef407d97,,False,53,2018-07-24 19:32:38,7,2018-07-24 19:32:38,Schema comprehension doc (#572),1,1,0,1,0,222,222,222,0,mlnet
5e08fa1ea7bfb54f28ed0815cb6413e0068e6dd1,8cfa2ed503c1cca78972d79b393fbffe13bde173,,False,15,2018-07-25 20:45:49,7,2018-07-25 20:45:49,"Initial code analyzer for Microsoft.ML, use limited StyleCop (#557)",1,299,272,27,0,142644,2954,4063,1109,mlnet
7fea0af8e5ae13376861ec3288d96aa806ed4412,5e08fa1ea7bfb54f28ed0815cb6413e0068e6dd1,,False,54,2018-07-25 21:00:30,15,2018-07-25 21:00:30,Sweep Range of L2RegularizerWeight in AveragedPerceptron (#579),1,3,3,0,0,46281,0,5,5,mlnet
0e0f7026f68a332980b987000454ccfe3e6cf577,7fea0af8e5ae13376861ec3288d96aa806ed4412,,False,5,2018-07-26 17:37:42,7,2018-07-26 17:37:42,Fixed the TextTransform bug where chargrams where being computed differently when using with/without word tokenizer. (#548),1,5,5,0,0,2075,65,168,103,mlnet
0f94a3b12be82f476037d4a4ab6be06bbdcadd57,0e0f7026f68a332980b987000454ccfe3e6cf577,,False,26,2018-07-26 19:13:28,7,2018-07-26 19:13:28,Pass fold index to cross validation metrics. (#575),1,4,4,0,0,620,43,45,2,mlnet
502e4221c1267e32e6343b93ba6c55f62b8a98fc,0f94a3b12be82f476037d4a4ab6be06bbdcadd57,,False,43,2018-07-28 00:58:15,7,2018-07-28 00:58:15,"Fixes #591: typos, adding the type attribute to lists, and moving the name attribute for some examples (#592)",2,15,15,0,0,21451,-2,101,103,mlnet
2107b822132140707ca8328ef29fd6a191ca5a69,502e4221c1267e32e6343b93ba6c55f62b8a98fc,,False,29,2018-07-28 15:07:44,15,2018-07-28 15:07:44,Fix creation of dataviews inferred with .NET types with sparse vectors (#587),1,3,2,1,0,1725,118,118,0,mlnet
dcc8ae8c19334050f21ac9a8bbca6bdd604939de,2107b822132140707ca8328ef29fd6a191ca5a69,,False,43,2018-07-30 17:24:15,7,2018-07-30 17:24:15,adding a dependency to the MlNEtMklDeps package (#594),1,44,8,36,0,108357,59459,59467,8,mlnet
e04d99aef4091c1cfb979620bdd2d46c018a4af1,dcc8ae8c19334050f21ac9a8bbca6bdd604939de,,False,26,2018-07-30 22:10:58,7,2018-07-30 22:10:58,support validation and incremental trainers (#610),1,3,3,0,0,4137,0,3,3,mlnet
98318b6c06c96efa61e253da1e2ad85976ac5d36,e04d99aef4091c1cfb979620bdd2d46c018a4af1,,False,30,2018-07-30 22:20:49,7,2018-07-30 22:20:49,Add needed param to warning for L2 in SDCA (#597),1,1,1,0,0,1754,-1,4,5,mlnet
b727d10c02a8f093b72ff98a02e2d63f1051d39a,98318b6c06c96efa61e253da1e2ad85976ac5d36,,False,26,2018-07-31 00:41:52,7,2018-07-31 00:41:52,word embedding transform (#545),1,8,7,1,0,51429,915,916,1,mlnet
bdb742d3cc2bc273b18831e7e778f95a81e96a56,b727d10c02a8f093b72ff98a02e2d63f1051d39a,,False,26,2018-07-31 18:39:45,7,2018-07-31 18:39:45,Image support (#528),1,23,8,15,0,55518,3879,4004,125,mlnet
697ea3d73d1dd68d516f46b45124ccd6ebe063f2,bdb742d3cc2bc273b18831e7e778f95a81e96a56,,False,43,2018-08-01 01:30:23,7,2018-08-01 01:30:23,Splitting OLS to a separate package called AdditionalLearners (#611),1,18,14,4,0,25624,-5,90,95,mlnet
4bd866eb1e5dc69041ce86c3fe1f484f521aa7df,697ea3d73d1dd68d516f46b45124ccd6ebe063f2,,False,5,2018-08-01 16:53:09,10,2018-08-01 16:53:09,Added convenience constructors for ScoreTransform and TrainAndScoreTransform. (#614),1,1,1,0,0,259,72,76,4,mlnet
a7a15ff5bc9cee0ad2bf09e184639568d11685ff,4bd866eb1e5dc69041ce86c3fe1f484f521aa7df,,False,25,2018-08-01 18:16:23,7,2018-08-01 18:16:23,Port SymSGD trainer (#624),1,35,15,20,0,57280,5150,5154,4,mlnet
89dfc82f5edcfe23015dc2c1291bc7a836188e80,a7a15ff5bc9cee0ad2bf09e184639568d11685ff,,False,4,2018-08-01 20:52:54,7,2018-08-01 20:52:54,"Fix official build, which only builds native assemblies on OSX and Linux. But building native now requires a Restore to happen first. (#626)",1,1,1,0,0,94,2,3,1,mlnet
f6934a0705b8ff2b7ad2d51c9cf4f82f7d1cbd94,89dfc82f5edcfe23015dc2c1291bc7a836188e80,,False,55,2018-08-02 15:57:51,53,2018-08-02 15:57:51,Allow use of property-based row classes in ML.NET (#616),1,13,10,3,0,4736,860,965,105,mlnet
b21094d649f4def37fbf78967fca4fd235e9b5ae,f6934a0705b8ff2b7ad2d51c9cf4f82f7d1cbd94,,False,52,2018-08-02 20:01:38,7,2018-08-02 20:01:38,Remove agent.os demands on windows ci (#621),1,2,2,0,0,50,-2,2,4,mlnet
42e9c7a3c79e6fd0f61d77780c1132a853a5f7d5,b21094d649f4def37fbf78967fca4fd235e9b5ae,,False,43,2018-08-02 20:32:52,7,2018-08-02 20:32:52,Docs formatting (#625),1,4,4,0,0,848,9,32,23,mlnet
5a94cdb05226b6bb8f1cd10da88b489371066b73,42e9c7a3c79e6fd0f61d77780c1132a853a5f7d5,,False,4,2018-08-02 22:13:37,7,2018-08-02 22:13:37,Change the linux official build queue from test to production. (#636),1,1,1,0,0,181,0,1,1,mlnet
94a3d90cba7787973d1ee300e0a88a30653b2d9a,5a94cdb05226b6bb8f1cd10da88b489371066b73,,False,25,2018-08-03 02:00:38,7,2018-08-03 02:00:38,package mkl lib with hal learners. (#634),1,7,7,0,0,1163,-12,20,32,mlnet
1ae545ce6f56cedf5e1823bfc60366346176e6a6,94a3d90cba7787973d1ee300e0a88a30653b2d9a,,False,4,2018-08-03 13:47:56,7,2018-08-03 13:47:56,Copy native assemblies for packages.config (#635),1,4,4,0,0,73,6,6,0,mlnet
ae13dbb1d2a5eec6ab49b3b549be8ca6a9cca457,1ae545ce6f56cedf5e1823bfc60366346176e6a6,,False,4,2018-08-03 15:55:11,7,2018-08-03 15:55:11,Fix official build failure (#643),1,1,1,0,0,94,0,1,1,mlnet
8087a20f3294671b522d265ccfa07543c5ff6fa5,ae13dbb1d2a5eec6ab49b3b549be8ca6a9cca457,,False,4,2018-08-03 20:46:17,7,2018-08-03 20:46:17,Bump the master branch to 0.5 (#645),1,1,1,0,0,8,0,1,1,mlnet
eadc353b1db0531af893c42e3d772ac923c2d921,8087a20f3294671b522d265ccfa07543c5ff6fa5,,False,56,2018-08-06 15:24:59,21,2018-08-06 15:24:59,Fixed a spelling from adressing to addressing. (#651),1,1,1,0,0,31,0,1,1,mlnet
ac4feadf63f6af1e33cc0588176e2d7a0344c965,eadc353b1db0531af893c42e3d772ac923c2d921,,False,57,2018-08-06 16:39:54,4,2018-08-06 16:39:54,Port C# hardware intrinsics APIs for SSE from SIMD native algorithms (#562),1,20,8,12,0,4406,1631,1639,8,mlnet
f9d3973a056ad26bc6cc15c2d7a09f8ae47e30da,ac4feadf63f6af1e33cc0588176e2d7a0344c965,,False,4,2018-08-06 20:03:09,7,2018-08-06 20:03:09,Fix test output during CI. (#652),1,6,6,0,0,478,3,13,10,mlnet
